,Unnamed: 0,causalrep_train_accs,causalrep_test_accs,naive_train_accs,naive_test_accs,naive_vae_train_accs,naive_vae_test_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed,target_label,spurious_label,setting,train_spurious_corr:,test_spurious_corr:
0,0,0.579888957433683,0.592266775777414,0.5661114454269409,0.5632160305976868,0.5107958316802979,0.5059328675270081,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,21937566,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7938874462759834,-0.7876253735709395
0,0,0.5472945064023131,0.5111296026627834,0.5055761933326721,0.4738922417163849,0.511358916759491,0.4992718994617462,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,48196726,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.8088188991244812,-0.795323144693865
0,0,0.6181940398834864,0.7323688969258589,0.5319291949272156,0.5417721271514893,0.5523190498352051,0.9193490147590636,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,59499688,Mustache,Male,Mustache_Male,0.9006315724074913,0.0735797573024129
0,0,0.5529556650246306,0.5390886287625418,0.4919950664043426,0.5002090334892273,0.5213464498519897,0.5039715766906738,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,44201916,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.8002017546743547,-0.8009897465144646
0,0,0.5288187595879904,0.7031828275351591,0.5132588148117065,0.4678016304969787,0.5454744696617126,0.9008142352104188,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,61238098,Goatee,Male,Goatee_Male,0.8912438657359147,0.0581486314306893
0,0,0.5551381215469613,0.9010043041606888,0.5785635113716125,0.5387374758720398,0.555138111114502,0.9010043144226074,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,59499550,Goatee,Male,Goatee_Male,0.8826326572794696,0.0557509718473283
0,0,0.5837575196668209,0.5541528239202658,0.5633965730667114,0.563676655292511,0.5798241496086121,0.5499446392059326,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,55476130,Mustache,Black_Hair,Mustache_Black_Hair,0.7562017483521691,-0.782110284800667
0,0,0.5758462181362307,0.5491976351351351,0.4621813595294952,0.4793074429035187,0.5102381706237793,0.4619932472705841,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,54032090,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.804755738654172,-0.7888122265078057
0,0,0.59541304831886,0.782055938975663,0.5642395615577698,0.771158754825592,0.5686929225921631,0.9175444841384888,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,52889138,Mustache,Male,Mustache_Male,0.887984481600668,0.0862054172509837
0,0,0.5898922949461475,0.5369625079432324,0.5045567750930786,0.5386570692062378,0.5248550176620483,0.4717220962047577,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,72712004,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7904681508115675,-0.7845016623264843
0,0,0.562085915793973,0.594655704008222,0.5048087239265442,0.4935251772403717,0.524043619632721,0.4908530414104461,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,98362102,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.7999350675758093,-0.7981136249697336
0,0,0.5044284243048404,0.507216063585024,0.4982492327690124,0.5187199115753174,0.497631311416626,0.4980129599571228,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,9792240,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.7964227536097203,-0.7813018390944242
0,0,0.5959637561779242,0.5798198935734752,0.5834019780158997,0.5734752416610718,0.5070016384124756,0.5118706226348877,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,49454496,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7974540821472619,-0.7940011701482531
0,0,0.5908523908523908,0.5692177231291075,0.554469883441925,0.5210939049720764,0.5185031294822693,0.4700021147727966,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,59140994,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7938643872619653,-0.7863244840084542
0,0,0.5578901291311009,0.8555147058823529,0.7257605791091919,0.6426470875740051,0.5478222966194153,0.9011029601097108,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,50021936,Goatee,Male,Goatee_Male,0.8826840642630944,0.0545341666273635
0,0,0.6100906765868402,0.5199911150599733,0.5287142395973206,0.5517547726631165,0.5726575255393982,0.541314959526062,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,72966626,Mustache,Black_Hair,Mustache_Black_Hair,0.7713433441267505,-0.7826841450291973
0,0,0.6331503841931942,0.6461595824011931,0.5973655581474304,0.6245339512825012,0.5380899906158447,0.901193141937256,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,38398296,Goatee,Male,Goatee_Male,0.8887845622542739,0.0589986065504273
0,0,0.5482872472141973,0.5712814173877214,0.6436235904693604,0.6168108582496643,0.498142808675766,0.5109188556671143,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,35001566,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7899573459575508,-0.7886062954008162
0,0,0.6098414659254684,0.590339157245632,0.5169857740402222,0.5146968364715576,0.5062795877456665,0.5200411081314087,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,44285028,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7805110873715921,-0.7913650585427708
0,0,0.5727869594747567,0.6980578966654453,0.4641159176826477,0.4705020189285278,0.4584559798240661,0.088677167892456,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,52043894,Mustache,Male,Mustache_Male,0.8796022208296765,0.0925019629442541
0,0,0.6323165704863973,0.6371463714637147,0.5315333604812622,0.5239852666854858,0.4969084858894348,0.4887248873710632,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,64608836,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.795549377813159,-0.8067790544732716
0,0,0.5887428101889893,0.6119893245740095,0.5053409934043884,0.4855265915393829,0.5221856832504272,0.5122151374816895,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,83610236,Black_Hair,Mouth_Slightly_Open,Black_Hair_Mouth_Slightly_Open,0.7901584499993692,-0.7937799125044886
0,0,0.5734971478718737,0.7277372262773723,0.4853005707263946,0.5186131596565247,0.5458534359931946,0.9051094651222228,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,32837182,Goatee,Male,Goatee_Male,0.8816712239441683,0.0457507492638424
0,0,0.5452411438326932,0.50390625,0.5437473654747009,0.5479029417037964,0.5431071519851685,0.5014391541481018,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,22357246,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.8012587867193998,-0.8002245304022674
0,0,0.557744142649803,0.5563320626853029,0.5455110669136047,0.5408725142478943,0.4868339300155639,0.5122829079627991,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,77117836,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.790419499430089,-0.7923227570385151
0,0,0.5230044939011341,0.5116755428103237,0.5009629726409912,0.4907824695110321,0.5268564224243164,0.5040966868400574,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,99280614,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.78598153194422,-0.7918445847240839
0,0,0.5443565181174511,0.5463743676222597,0.5420657992362976,0.5436340570449829,0.5129112601280212,0.4808178842067718,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,58446998,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.7890958811388075,-0.7994284122750238
0,0,0.5787159190853123,0.6665421956684092,0.5439753532409668,0.5407020449638367,0.5360597968101501,0.901045560836792,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,85018684,Goatee,Male,Goatee_Male,0.8974007084980082,0.0634711449151866
0,0,0.5274162577341583,0.4975389663658737,0.5003200173377991,0.5104593634605408,0.5274162292480469,0.4975389540195465,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,20724400,Arched_Eyebrows,Bags_Under_Eyes,Arched_Eyebrows_Bags_Under_Eyes,0.768915610385141,-0.809675454683105
0,0,0.5739039665970772,0.4857264593097571,0.5643005967140198,0.5449509620666504,0.51837158203125,0.4906263053417206,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,68552232,Attractive,Wearing_Necklace,Attractive_Wearing_Necklace,0.803045743240191,-0.795402567959739
0,0,0.5776536312849162,0.8199121522693997,0.5094972252845764,0.3821376264095306,0.5635754466056824,0.9062957763671876,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,99324430,Mustache,Male,Mustache_Male,0.8953681507413889,0.0916840701765442
0,0,0.5575379125780553,0.9046242774566474,0.5180642008781433,0.5043352246284485,0.5575379133224487,0.9046242833137512,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,6754610,Mustache,Male,Mustache_Male,0.888545649591627,0.0851512184506402
0,0,0.5132525169508938,0.4872486004561476,0.508732259273529,0.4837238192558288,0.5120197534561157,0.4930541217327118,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,80126620,Arched_Eyebrows,Wearing_Earrings,Arched_Eyebrows_Wearing_Earrings,0.8137516524332942,-0.7805889299797832
0,0,0.5329448677722994,0.8426797139631163,0.5067234635353088,0.5829883217811584,0.5454952716827393,0.9070380330085754,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,50606752,Mustache,Male,Mustache_Male,0.901543293227714,0.0890990642901527
0,0,0.5643455266637285,0.7432482426933037,0.630894660949707,0.4765075743198395,0.5469369888305664,0.9015908241271972,256,1.0,1.0,1,linear,5001,64,100,50,768,101,0.9,50,50461916,Goatee,Male,Goatee_Male,0.8902501212362858,0.0543056522641033
