,Unnamed: 0,causalrep_trainood_accs,causalrep_testood_accs,naive_trainood_accs,naive_testood_accs,naive_vae_trainood_accs,naive_vae_testood_accs,naive_contrastive_trainood_accs,naive_contrastive_testood_accs,causalrep_traindownstream_accs,causalrep_testdownstream_accs,naive_traindownstream_accs,naive_testdownstream_accs,naive_vae_traindownstream_accs,naive_vae_testdownstream_accs,naive_contrastive_traindownstream_accs,naive_contrastive_testdownstream_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed
0,0,0.7292129406084017,0.6386878919440424,0.5201352003862868,0.507959479015919,0.9025591501690003,0.0974433188615533,0.9025591501690003,0.0974433188615533,0.9995177388191224,0.9995174407958984,0.6433731913566589,0.6433733701705933,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,37082060
0,0,0.6817962337035248,0.6864447660395562,0.5115403186866249,0.5073806078147612,0.7225494929985514,0.8104196816208393,0.7225494929985514,0.8104196816208393,0.9995173811912536,0.9995176196098328,0.6346989870071411,0.6346986889839172,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,24996950
0,0,0.6758087880251087,0.706994693680656,0.5212940608401738,0.5016883743367101,0.7257363592467407,0.721273516642547,0.7257363592467407,0.721273516642547,0.999517560005188,0.9995176196098328,0.6486748456954956,0.6486746072769165,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,63943414
0,0,0.7177209077740222,0.6381090207428847,0.5213906325446644,0.4992764109985528,0.8966682761950748,0.1200192957067052,0.8966682761950748,0.1200192957067052,0.999517560005188,0.9995176196098328,0.6366262435913086,0.6366264224052429,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,90783236
0,0,0.6546595847416707,0.6661842739990352,0.519845485272815,0.5060299083453932,0.8992757122163206,0.897346840328027,0.8992757122163206,0.897346840328027,0.999517560005188,0.9995176196098328,0.6236146688461304,0.6236143708229065,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,70813558
0,0,0.5944954128440367,0.6084901109503136,0.5108643167551907,0.5071876507477087,0.9006277160791888,0.8982151471297636,0.9006277160791888,0.8982151471297636,0.999517560005188,0.9995176196098328,0.6269881725311279,0.626987874507904,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,88365720
0,0,0.7564461612747465,0.7565846599131694,0.5211974891356832,0.5125904486251809,0.8970545630130372,0.8998552821997106,0.8970545630130372,0.8998552821997106,0.999517560005188,0.9995176196098328,0.6130118370056152,0.6130119562149048,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,47336348
0,0,0.6827619507484307,0.6895320791123974,0.5172380492515692,0.5150024119633382,0.897344278126509,0.1005306319343946,0.897344278126509,0.1005306319343946,0.999517560005188,0.9995176196098328,0.6303607225418091,0.6303613185882568,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,42296428
0,0,0.721487204249155,0.5597684515195369,0.5264123611781748,0.5077665219488664,0.7270883631096089,0.4316449589966232,0.7270883631096089,0.4316449589966232,0.9995177388191224,0.9995174407958984,0.6462652087211609,0.6462649703025818,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,34096488
0,0,0.7061323032351521,0.7032320308731307,0.5263157894736842,0.5022672455378678,0.898503138580396,0.8896285576459237,0.898503138580396,0.8896285576459237,0.999517560005188,0.9995176196098328,0.6506021022796631,0.6506022810935974,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,22831144
0,0,0.6757122163206181,0.7046792088760251,0.519845485272815,0.4999517607332368,0.7297923708353452,0.4623251326579836,0.7297923708353452,0.4623251326579836,0.999517560005188,0.9995176196098328,0.6424093246459961,0.6424095034599304,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,52631448
0,0,0.674553355866731,0.6502653159671973,0.5236117817479479,0.5096960926193922,0.722646064703042,0.7262904003859141,0.722646064703042,0.7262904003859141,0.999517560005188,0.9995176196098328,0.6419278979301453,0.6419275999069214,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,6679624
0,0,0.6935779816513762,0.6713941148094549,0.5232254949299855,0.5036179450072359,0.9002414292612264,0.1027496382054992,0.9002414292612264,0.1027496382054992,0.999517560005188,0.9995176196098328,0.6404821276664734,0.6404818296432495,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,94917554
0,0,0.6365041042974409,0.6261456825856248,0.522646064703042,0.509310178485287,0.7196523418638339,0.8191027496382055,0.7196523418638339,0.8191027496382055,0.999517560005188,0.9995176196098328,0.6380720138549805,0.6380721926689148,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,42538474
0,0,0.678512795750845,0.6719729860106126,0.518010622887494,0.5007235890014472,0.7178174794785128,0.7228171731789677,0.7178174794785128,0.7228171731789677,0.999517560005188,0.9995176196098328,0.6400001645088196,0.6399998664855957,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,16633432
0,0,0.7373249637856109,0.6423540762180415,0.5278609367455336,0.5012059816690786,0.8956059874456784,0.1050651230101302,0.8956059874456784,0.1050651230101302,0.999517560005188,0.9995176196098328,0.6371076703071594,0.637108325958252,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,3342674
0,0,0.6970545630130371,0.6709117221418235,0.5211974891356832,0.496671490593343,0.8969579913085466,0.1058369512783405,0.8969579913085466,0.1058369512783405,0.999517560005188,0.9995176196098328,0.6424098014831543,0.6424095034599304,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,59592530
0,0,0.6760985031385804,0.6655089242643512,0.5251569290197972,0.5045827303424988,0.7182037662964751,0.7259044862518089,0.7182037662964751,0.7259044862518089,0.999517560005188,0.9995176196098328,0.649155855178833,0.6491565108299255,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,98690942
0,0,0.6877836793819411,0.6868306801736613,0.5202317720907774,0.5118186203569706,0.7265089328826654,0.8178485287023637,0.7265089328826654,0.8178485287023637,0.9995177388191224,0.9995176196098328,0.6279520392417908,0.6279516816139221,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,95262728
0,0,0.7397392563978754,0.6240231548480463,0.5184934814099469,0.5100820067534974,0.8982134234669242,0.1107573564881813,0.8982134234669242,0.1107573564881813,0.999517560005188,0.9995174407958984,0.6337346434593201,0.6337348222732544,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,59907394
0,0,0.7168517624336069,0.6360829715388326,0.5154997585707388,0.5135552339604438,0.8990825688073395,0.1051616015436565,0.8990825688073395,0.1051616015436565,0.999517560005188,0.9995176196098328,0.6361438632011414,0.6361444592475891,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,97682298
0,0,0.7358763882182521,0.6200675349734684,0.5247706422018349,0.5138446695610227,0.9001448575567359,0.1023637240713941,0.9001448575567359,0.1023637240713941,0.999517560005188,0.9995174407958984,0.6356623768806458,0.6356625556945801,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,45567608
0,0,0.7417672621921777,0.7435600578871201,0.5205214872042492,0.5087313072841293,0.8949299855142443,0.8979257115291848,0.8949299855142443,0.8979257115291848,0.999517560005188,0.9995176196098328,0.6192768812179565,0.6192770004272461,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,89276082
0,0,0.6855625301786576,0.678726483357453,0.5255432158377595,0.4949348769898697,0.7257363592467407,0.7280270139893874,0.7257363592467407,0.7280270139893874,0.999517560005188,0.9995176196098328,0.6231327652931213,0.6231324076652527,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,76420650
0,0,0.666441332689522,0.6599131693198264,0.5157894736842106,0.5068017366136035,0.7245774987928537,0.8156295224312591,0.7245774987928537,0.8156295224312591,0.999517560005188,0.999517560005188,0.6192768812179565,0.6192770004272461,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,45695240
0,0,0.6539835828102366,0.7114327062228654,0.5181071945919845,0.5061263868789194,0.8950265572187349,0.1089242643511818,0.8950265572187349,0.1089242643511818,0.9995177388191224,0.9995176196098328,0.6298787593841553,0.6298794150352478,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,54208234
0,0,0.6918396909705457,0.6880849011095032,0.5252535007242878,0.5131693198263386,0.90082085948817,0.0997588036661842,0.90082085948817,0.0997588036661842,0.999517560005188,0.9995176196098328,0.6380720138549805,0.6380721926689148,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,79834488
0,0,0.7093191694833414,0.6408104196816209,0.5221632061805891,0.5048721659430777,0.7243843553838726,0.4527737578388808,0.7243843553838726,0.4527737578388808,0.999517560005188,0.9995173811912536,0.6453009247779846,0.645301103591919,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,61894982
0,0,0.6607436021245775,0.7126869271587072,0.5258329309512313,0.5151953690303908,0.722163206180589,0.4293294741919923,0.722163206180589,0.4293294741919923,0.999517560005188,0.9995176196098328,0.6144580841064453,0.6144577264785767,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,7176714
0,0,0.676677933365524,0.6423540762180415,0.5209077740222114,0.5002411963338157,0.7239980685659102,0.7299565846599132,0.7239980685659102,0.7299565846599132,0.999517560005188,0.9995176196098328,0.6356623768806458,0.6356625556945801,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,48079242
0,0,0.6786093674553356,0.7065123010130246,0.5211009174311927,0.5059334298118668,0.727764365041043,0.7178967679691268,0.727764365041043,0.7178967679691268,0.9995177388191224,0.9995176196098328,0.627470076084137,0.6274697780609131,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,13724018
0,0,0.6888459681313375,0.7064158224794983,0.5212940608401738,0.5051616015436565,0.7243843553838726,0.8079112397491558,0.7243843553838726,0.8079112397491558,0.999517560005188,0.9995176196098328,0.6163857579231262,0.6163854598999023,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,17928216
0,0,0.6990825688073394,0.7328509406657019,0.5170449058425881,0.5035214664737095,0.720328343795268,0.8208393632416787,0.720328343795268,0.8208393632416787,0.9995175004005432,0.9995176196098328,0.6563857197761536,0.6563854217529297,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,9416840
0,0,0.7137614678899082,0.7191509889049686,0.5203283437952679,0.5084418716835504,0.8929985514244326,0.8972503617945007,0.8929985514244326,0.8972503617945007,0.9995177388191224,0.9995176196098328,0.625542402267456,0.6255420446395874,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,63751630
0,0,0.6858522452921294,0.6951278340569224,0.5192660550458715,0.5008200675349734,0.894060840173829,0.8992764109985528,0.894060840173829,0.8992764109985528,0.9995177388191224,0.9995176196098328,0.6457823514938354,0.645783007144928,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,84924674
0,0,0.677353935296958,0.6886637723106609,0.5273780782230806,0.5095996140858658,0.89917914051183,0.1028461167390255,0.89917914051183,0.1028461167390255,0.9995177388191224,0.9995176196098328,0.6563857197761536,0.6563854217529297,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,7097874
0,0,0.6724287783679382,0.6868306801736613,0.526122646064703,0.504003859141341,0.7245774987928537,0.4211287988422576,0.7245774987928537,0.4211287988422576,0.9995176792144777,0.9995176196098328,0.6361442804336548,0.6361444592475891,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,38090608
0,0,0.6845968131337518,0.6791123974915582,0.523804925156929,0.5009165460684998,0.7258329309512312,0.7262904003859141,0.7258329309512312,0.7262904003859141,0.999517560005188,0.9995176196098328,0.6462647914886475,0.6462649703025818,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,63416410
0,0,0.6211492032834379,0.6217076700434153,0.523804925156929,0.4992764109985528,0.894060840173829,0.899662325132658,0.894060840173829,0.899662325132658,0.999517560005188,0.9995176196098328,0.644819438457489,0.6448191404342651,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,59365218
0,0,0.7497827136648962,0.744524843222383,0.519845485272815,0.502653159671973,0.9039111540318686,0.9047756874095514,0.9039111540318686,0.9047756874095514,0.999517560005188,0.9995176196098328,0.6448189616203308,0.6448191404342651,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,45730186
0,0,0.7377112506035731,0.7446213217559093,0.5210043457267021,0.5102749638205499,0.895702559150169,0.8977327544621322,0.895702559150169,0.8977327544621322,0.9995177388191224,0.9995176196098328,0.6414459347724915,0.6414456963539124,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,17282842
0,0,0.7003380009657171,0.6536420646406175,0.5276677933365523,0.5110467920887602,0.7257363592467407,0.4517124939700916,0.7257363592467407,0.4517124939700916,0.999517560005188,0.9995176196098328,0.6366262435913086,0.6366264224052429,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,38597192
0,0,0.7132786093674554,0.650844187168355,0.5256397875422502,0.4991799324650265,0.8949299855142443,0.1059334298118668,0.8949299855142443,0.1059334298118668,0.9995177388191224,0.9995176196098328,0.6221688985824585,0.6221686005592346,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,50181664
0,0,0.6746499275712217,0.6979257115291848,0.5272815065185901,0.5084418716835504,0.7218734910671173,0.4623251326579836,0.7218734910671173,0.4623251326579836,0.999517560005188,0.9995176196098328,0.6298734545707703,0.6298702955245972,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,77601214
0,0,0.6780299372283921,0.6978292329956585,0.5229357798165137,0.5052580800771829,0.7281506518590053,0.7308248914616498,0.7281506518590053,0.7308248914616498,0.999517560005188,0.9995176196098328,0.6173496246337891,0.6173493266105652,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,83754584
0,0,0.68594881699662,0.6833574529667149,0.5236117817479479,0.4997588036661842,0.8996619990342829,0.8960926193921852,0.8996619990342829,0.8960926193921852,0.999517560005188,0.9995176196098328,0.6240965723991394,0.6240962743759155,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,259736
0,0,0.7280540801545148,0.7351664254703328,0.5267020762916466,0.5085383502170767,0.8941574118783197,0.8994693680656054,0.8941574118783197,0.8994693680656054,0.999517560005188,0.9995176196098328,0.6260243058204651,0.6260240077972412,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,30146204
0,0,0.6553355866731048,0.712301013024602,0.5183003380009658,0.4967679691268692,0.897344278126509,0.1149059334298118,0.897344278126509,0.1149059334298118,0.999517560005188,0.9995176196098328,0.6477105617523193,0.6477107405662537,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,25918068
0,0,0.6853693867696765,0.690014471780029,0.52892322549493,0.5057404727448143,0.7327860936745534,0.7187650747708635,0.7327860936745534,0.7187650747708635,0.999517560005188,0.9995176196098328,0.6260238289833069,0.6260240077972412,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,17881140
0,0,0.7025591501690005,0.7247467438494934,0.5221632061805891,0.512976362759286,0.7306615161757605,0.8152436082971539,0.7306615161757605,0.8152436082971539,0.999517560005188,0.9995176196098328,0.6390362977981567,0.6390360593795776,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,21770342
0,0,0.6609367455335586,0.7018813314037626,0.5233220666344761,0.5077665219488664,0.9001448575567359,0.1081524360829715,0.9001448575567359,0.1081524360829715,0.9995177388191224,0.9995176196098328,0.6428912878036499,0.6428914666175842,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,99054752
0,0,0.7201352003862869,0.6567293777134587,0.5280540801545147,0.5073806078147612,0.903138580395944,0.0986010612638687,0.903138580395944,0.0986010612638687,0.9995177388191224,0.9995176196098328,0.6072291731834412,0.6072288155555725,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,89781278
0,0,0.6941574118783197,0.7031355523396045,0.524963785610816,0.5083453931500241,0.894060840173829,0.8933912204534491,0.894060840173829,0.8933912204534491,0.999517560005188,0.9995176196098328,0.632770836353302,0.6327709555625916,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,39390072
0,0,0.65620473201352,0.7089242643511818,0.5263157894736842,0.503328509406657,0.7144374698213424,0.4307766521948866,0.7144374698213424,0.4307766521948866,0.999517560005188,0.9995176196098328,0.6356623768806458,0.6356625556945801,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,41471786
0,0,0.7096088845968131,0.6678244090689821,0.5189763399323998,0.4985045827303425,0.8964751327860937,0.1001447178002894,0.8964751327860937,0.1001447178002894,0.9995177388191224,0.9995174407958984,0.6125303506851196,0.6125300526618958,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,20712472
0,0,0.6726219217769194,0.702653159671973,0.5228392081120232,0.5057404727448143,0.7267020762916465,0.7322720694645442,0.7267020762916465,0.7322720694645442,0.999517560005188,0.9995176196098328,0.6428917646408081,0.6428914666175842,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,98023656
0,0,0.680830516658619,0.6802701398938736,0.5199420569773057,0.5084418716835504,0.7194591984548527,0.7307284129281235,0.7194591984548527,0.7307284129281235,0.999517560005188,0.9995176196098328,0.6366257667541504,0.6366264224052429,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,87466158
0,0,0.6990825688073394,0.7260974433188615,0.5267020762916466,0.5071876507477087,0.7309512312892322,0.8175590931017849,0.7309512312892322,0.8175590931017849,0.999517560005188,0.9995176196098328,0.6284339427947998,0.6284336447715759,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,81733870
0,0,0.7063254466441332,0.677086348287506,0.5258329309512313,0.5085383502170767,0.8989859971028489,0.1013024602026049,0.8989859971028489,0.1013024602026049,0.999517560005188,0.9995176196098328,0.6293973326683044,0.6293975114822388,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,73479906
0,0,0.6826653790439401,0.6937771345875543,0.5133751810719459,0.5065123010130246,0.9002414292612264,0.9035214664737096,0.9002414292612264,0.9035214664737096,0.999517560005188,0.9995176196098328,0.6438551545143127,0.6438553333282471,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,6721614
0,0,0.6903911154031869,0.6956102267245537,0.5201352003862868,0.5071876507477087,0.8990825688073395,0.902653159671973,0.8990825688073395,0.902653159671973,0.999517560005188,0.9995176196098328,0.6356623768806458,0.6356625556945801,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,1246938
0,0,0.686624818928054,0.6836468885672938,0.5206180589087397,0.5088277858176555,0.7350072428778368,0.7240713941148095,0.7350072428778368,0.7240713941148095,0.9995177388191224,0.9995176196098328,0.6289158463478088,0.628915548324585,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,6983566
0,0,0.7546112988894254,0.7483839845634347,0.5216803476581362,0.5034249879401833,0.9015934331240948,0.8983116256632899,0.9015934331240948,0.8983116256632899,0.999517560005188,0.9995176196098328,0.6332532167434692,0.6332529187202454,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,14427714
0,0,0.653887011105746,0.7009165460684997,0.5247706422018349,0.5058369512783406,0.9016900048285852,0.0994693680656054,0.9016900048285852,0.0994693680656054,0.999517560005188,0.999517560005188,0.6240965723991394,0.6240962743759155,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,72388932
0,0,0.6937711250603573,0.6977327544621321,0.5253500724287784,0.5075735648818138,0.7279575084500242,0.830873130728413,0.7279575084500242,0.830873130728413,0.999517560005188,0.9995176196098328,0.6221684217453003,0.6221686005592346,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,39326980
0,0,0.7457267020762917,0.5968162083936324,0.5281506518590053,0.500337674867342,0.8972477064220183,0.1050651230101302,0.8972477064220183,0.1050651230101302,0.9995176792144777,0.9995176196098328,0.6438551545143127,0.6438553333282471,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,49869864
0,0,0.7115403186866248,0.6448625180897251,0.5288266537904394,0.5051616015436565,0.7372283920811202,0.4649300530631934,0.7372283920811202,0.4649300530631934,0.999517560005188,0.9995176196098328,0.6385539174079895,0.6385540962219238,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,42196710
0,0,0.7002414292612265,0.6371442354076218,0.5134717527764365,0.5047756874095514,0.7222597778850797,0.4398456343463579,0.7222597778850797,0.4398456343463579,0.999517560005188,0.9995176196098328,0.6351804733276367,0.6351805925369263,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,4805698
0,0,0.6558184451955577,0.6600096478533526,0.517527764365041,0.5080559575494452,0.9032351521004346,0.8993728895320792,0.9032351521004346,0.8993728895320792,0.999517560005188,0.9995176196098328,0.6212050318717957,0.6212047338485718,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.1,50,54683738
0,0,0.6916465475615644,0.6643511818620357,0.5281506518590053,0.5054510371442354,0.7223563495895703,0.4505547515677762,0.7223563495895703,0.4505547515677762,0.999517560005188,0.9995176196098328,0.6419274210929871,0.6419275999069214,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,1990772
0,0,0.6656687590535973,0.6589483839845635,0.5206180589087397,0.5021707670043415,0.724287783679382,0.8092619392185239,0.724287783679382,0.8092619392185239,0.999517560005188,0.9995176196098328,0.6096383333206177,0.6096384525299072,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.3,50,90961864
0,0,0.6748430709802028,0.6958996623251327,0.5220666344760985,0.5029425952725518,0.730082085948817,0.7232030873130728,0.730082085948817,0.7232030873130728,0.999517560005188,0.9995176196098328,0.6289149522781372,0.628915548324585,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.5,50,48288056
0,0,0.726605504587156,0.6529667149059334,0.5224529212940608,0.5002411963338157,0.8985997102848865,0.1000482392667631,0.8985997102848865,0.1000482392667631,0.999517560005188,0.9995176196098328,0.6255419254302979,0.6255420446395874,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,77819824
0,0,0.6705939159826171,0.6974433188615533,0.5211974891356832,0.5108538350217077,0.7233220666344761,0.4346357935359382,0.7233220666344761,0.4346357935359382,0.999517560005188,0.9995170831680298,0.6332524418830872,0.6332535147666931,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.7,50,98532436
0,0,0.7153066151617576,0.6374336710082007,0.5213906325446644,0.5046792088760251,0.8954128440366973,0.1078630004823926,0.8954128440366973,0.1078630004823926,0.999517560005188,0.9995176196098328,0.6303611993789673,0.6303613185882568,0.999517560005188,0.9995176196098328,0.999517560005188,0.9995176196098328,256,10.0,0.01,1,linear,501,64,1000,5,392,51,0.9,50,63504766
