,Unnamed: 0,causalrep_train_accs,causalrep_test_accs,naive_train_accs,naive_test_accs,naive_vae_train_accs,naive_vae_test_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed
0,0,0.7036121673003802,0.6796912686927159,0.8876425623893738,0.138929083943367,0.9008554816246032,0.1037144213914871,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,53067390
0,0,0.6716730038022813,0.6493005306319344,0.6654942631721497,0.7780993580818176,0.5150189995765686,0.5195369124412537,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,94837684
0,0,0.6508555133079847,0.7095996140858659,0.4382129311561584,0.8340569138526917,0.5243346095085144,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,76337376
0,0,0.7217680608365019,0.7269657501205982,0.897243320941925,0.9054510593414308,0.8960075974464417,0.9030390977859496,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,80639662
0,0,0.7069391634980988,0.6546068499758804,0.9012356996536256,0.096960924565792,0.5181558728218079,0.5079594850540161,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,91521666
0,0,0.7118821292775666,0.7105643994211288,0.9012356996536256,0.8871201276779175,0.5201520919799805,0.4930053055286407,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,8918212
0,0,0.7399239543726236,0.7255185721177038,0.8475285172462463,0.8359864950180054,0.9010456204414368,0.8943560123443604,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,1053470
0,0,0.6652091254752852,0.6478533526290401,0.7038022875785828,0.7829232811927795,0.5154942870140076,0.4896285533905029,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,63646188
0,0,0.6927756653992395,0.6994693680656054,0.8976235389709473,0.096960924565792,0.8851710557937622,0.1625663340091705,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,44968424
0,0,0.6682509505703422,0.7095996140858659,0.8889733552932739,0.1234925240278244,0.8946768045425415,0.1075735688209533,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,70217118
0,0,0.6953422053231939,0.6956102267245537,0.6058934926986694,0.3203087449073791,0.5235741138458252,0.5084418654441833,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,73015690
0,0,0.750190114068441,0.622286541244573,0.8967680335044861,0.1104679182171821,0.8956273794174194,0.1162566319108009,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,95765784
0,0,0.6758555133079848,0.7342016401350699,0.6323193907737732,0.6049203872680664,0.5121672749519348,0.5050651431083679,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,5235066
0,0,0.7319391634980988,0.6536420646406175,0.9002851247787476,0.1022672429680824,0.8951520919799805,0.1283164471387863,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,19113842
0,0,0.7016159695817491,0.6743849493487699,0.8994296193122864,0.1017848551273346,0.5211026668548584,0.4958996772766113,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,85547232
0,0,0.6281368821292775,0.7245537867824409,0.5710076093673706,0.4119633436203003,0.8886882066726685,0.1341051608324051,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,93973922
0,0,0.7190114068441065,0.7462614568258562,0.7135931253433228,0.8369513154029846,0.5099809765815735,0.5103714466094971,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,33376472
0,0,0.6945817490494297,0.6849975880366619,0.901425838470459,0.0940665677189827,0.8930608034133911,0.1234925240278244,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,31151524
0,0,0.6922053231939164,0.6835504100337675,0.9006654024124146,0.0950313583016395,0.8932509422302246,0.132657989859581,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,91018564
0,0,0.6924904942965779,0.6599131693198264,0.6085551381111145,0.3564881980419159,0.5286121368408203,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,93068142
0,0,0.652851711026616,0.6198745779064159,0.7086501717567444,0.8591413497924805,0.515779435634613,0.5113362073898315,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,45018932
0,0,0.7420152091254753,0.7322720694645442,0.8803231716156006,0.8716835379600525,0.5216729640960693,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,66201430
0,0,0.6795627376425856,0.6835504100337675,0.901901125907898,0.9141340851783752,0.5100760459899902,0.5031355619430542,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,17976726
0,0,0.7232889733840304,0.7231066087795466,0.8979087471961975,0.8890497088432312,0.8986691832542419,0.8904968500137329,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,27551694
0,0,0.6868821292775665,0.7144235407621804,0.6357414126396179,0.814761221408844,0.5187262296676636,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,11641920
0,0,0.7700570342205323,0.7872648335745297,0.8965779542922974,0.9025567173957824,0.8948668837547302,0.898697555065155,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,89640272
0,0,0.6938212927756654,0.6685962373371924,0.5474334359169006,0.2170767039060592,0.5108364820480347,0.4992764294147491,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,74694952
0,0,0.6983840304182509,0.6941630487216595,0.8994296193122864,0.0959961414337158,0.8987642526626587,0.0955137461423873,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,47500198
0,0,0.6733840304182509,0.693680656054028,0.6465779542922974,0.746261477470398,0.5187262296676636,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,37156932
0,0,0.6496197718631179,0.7110467920887602,0.9062737226486206,0.0979257151484489,0.9019961953163148,0.1167390272021293,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,66844302
0,0,0.7080798479087452,0.6454413892908828,0.6757604479789734,0.6131210923194885,0.5110266208648682,0.5262904167175293,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,26464352
0,0,0.6814638783269962,0.6478533526290401,0.5961977243423462,0.3516642451286316,0.5174905061721802,0.5065122842788696,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,31955862
0,0,0.7447718631178707,0.6372407139411481,0.8671102523803711,0.1799324601888656,0.9024714827537536,0.1070911735296249,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,75032664
0,0,0.7663498098859316,0.602990834539315,0.8934410214424133,0.1051615998148918,0.8925855159759521,0.1061263903975486,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,17798666
0,0,0.7597908745247148,0.5706705258080077,0.9011406898498536,0.0853835046291351,0.9011406898498536,0.0858658924698829,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,36399906
0,0,0.6931558935361217,0.7081524360829715,0.7196767926216125,0.8219971060752869,0.5173954367637634,0.5031355619430542,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,74007310
0,0,0.6730988593155893,0.6575012059816691,0.9055132865905762,0.8933912515640259,0.8979087471961975,0.88326096534729,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,79336830
0,0,0.5227186311787072,0.5012059816690786,0.6730037927627563,0.5590931177139282,0.522718608379364,0.5012059807777405,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,59805260
0,0,0.6841254752851711,0.6999517607332368,0.9001901149749756,0.0998552814126014,0.8988593220710754,0.1022672429680824,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,36630588
0,0,0.63393536121673,0.6420646406174626,0.8934410214424133,0.8900144696235657,0.516254723072052,0.5156777501106262,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,20704760
0,0,0.7595057034220533,0.5933429811866859,0.8831748962402344,0.1307284086942672,0.8954372406005859,0.118186205625534,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,12159894
0,0,0.6825095057034221,0.718282682103232,0.7040874361991882,0.1596719771623611,0.5176805853843689,0.4915581345558166,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,97855010
0,0,0.6768060836501901,0.6304872165943077,0.5229087471961975,0.8842257857322693,0.5221482515335083,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,36676642
0,0,0.7357414448669202,0.6362759286058852,0.894961953163147,0.1070911735296249,0.8920151591300964,0.1186686009168624,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,79039928
0,0,0.6749049429657795,0.6743849493487699,0.8713878393173218,0.870718777179718,0.5273764133453369,0.5036179423332214,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,83961838
0,0,0.7433460076045627,0.5754944524843222,0.8935360908508301,0.1017848551273346,0.875,0.1890979260206222,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,98940900
0,0,0.7023764258555133,0.7346840328027014,0.6457223892211914,0.6309696435928345,0.5258554816246033,0.512783408164978,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,79665098
0,0,0.7066539923954372,0.6536420646406175,0.8776615858078003,0.1538832634687423,0.8913497924804688,0.138929083943367,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,49070900
0,0,0.6924904942965779,0.6748673420164013,0.8968631029129028,0.1070911735296249,0.512927770614624,0.502653181552887,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,83320670
0,0,0.7255703422053232,0.6536420646406175,0.9019961953163148,0.1051615998148918,0.8962927460670471,0.1345875561237335,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,1897990
0,0,0.6761406844106463,0.6898215147129764,0.9020912051200868,0.1003376767039299,0.8874524235725403,0.1770381033420562,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,42576752
0,0,0.6780418250950571,0.6560540279787748,0.7080798149108887,0.8586589694023132,0.512927770614624,0.488663762807846,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,80255740
0,0,0.7240494296577947,0.6521948866377231,0.8956273794174194,0.0945489630103111,0.5215779542922974,0.5036179423332214,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,92770450
0,0,0.6934410646387833,0.6893391220453449,0.7245246767997742,0.8311625719070435,0.5164448618888855,0.5185721516609192,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,34362964
0,0,0.7391634980988593,0.6396526772793053,0.8971482515335083,0.0940665677189827,0.8968631029129028,0.0974433198571205,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,86975870
0,0,0.6825095057034221,0.6348287506029908,0.6647338271141052,0.7631452083587646,0.5146387815475464,0.5161601305007935,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,64216856
0,0,0.7418250950570342,0.648818137964303,0.891254723072052,0.1075735688209533,0.5230988264083862,0.5171249508857727,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,66663920
0,0,0.7594106463878327,0.6295224312590448,0.9018060564994812,0.0974433198571205,0.5249049067497253,0.4992764294147491,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,86256722
0,0,0.686787072243346,0.6719729860106126,0.6355513334274292,0.796912670135498,0.5173003673553467,0.5045827627182007,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,25771130
0,0,0.6733840304182509,0.7525325615050651,0.5582699775695801,0.2141823470592498,0.516730010509491,0.4944524765014648,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,64289516
0,0,0.6653992395437263,0.7120115774240231,0.9018060564994812,0.090207427740097,0.5138782858848572,0.5166425704956055,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,73168638
0,0,0.6899239543726235,0.7327544621321755,0.5284220576286316,0.1673902571201324,0.5168250799179077,0.5074771046638489,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,19861782
0,0,0.7114068441064639,0.613603473227207,0.699999988079071,0.0940665677189827,0.5198668837547302,0.4862518012523651,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,17318726
0,0,0.6706273764258555,0.7105643994211288,0.6934410333633423,0.0911722183227539,0.5183460116386414,0.5069947242736816,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,18549776
0,0,0.7328897338403042,0.7342016401350699,0.8634030222892761,0.8533526659011841,0.8954372406005859,0.885672926902771,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,77208412
0,0,0.6430608365019012,0.6333815726000965,0.805608332157135,0.814761221408844,0.5243346095085144,0.4949348866939544,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,48060096
0,0,0.6908745247148289,0.683068017366136,0.6613117456436157,0.5050651431083679,0.5148288607597351,0.5021708011627197,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,97385892
0,0,0.75893536121673,0.623251326579836,0.6809885501861572,0.3256150484085083,0.8968631029129028,0.1292812377214431,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,81321908
0,0,0.6940114068441064,0.6599131693198264,0.5758554935455322,0.3043897747993469,0.5229087471961975,0.5123010277748108,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,57137602
0,0,0.6271863117870723,0.7023637240713941,0.8985741138458252,0.0950313583016395,0.5236691832542419,0.5036179423332214,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,4368566
0,0,0.6923003802281369,0.6801736613603473,0.8999049067497253,0.0979257151484489,0.5206273794174194,0.5248432159423828,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,70311528
0,0,0.7345057034220532,0.6546068499758804,0.8768060803413391,0.1268692761659622,0.882034182548523,0.1640135049819946,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,11952192
0,0,0.6937262357414449,0.6869271587071877,0.7017109990119934,0.1239749193191528,0.5229087471961975,0.5272551774978638,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,49119272
0,0,0.6892585551330799,0.7255185721177038,0.6634981036186218,0.7674867510795593,0.5192965865135193,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,72251966
0,0,0.7149239543726236,0.6589483839845635,0.8133079409599304,0.4457308351993561,0.898193895816803,0.0955137461423873,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,46735046
0,0,0.6569391634980989,0.7607332368547998,0.6999049186706543,0.0892426446080207,0.5136882066726685,0.5330439209938049,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,70476208
0,0,0.7298479087452472,0.658465991316932,0.9006654024124146,0.0940665677189827,0.5258554816246033,0.5147129893302917,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,21548706
0,0,0.6963878326996198,0.7144235407621804,0.7007604241371155,0.1567776203155517,0.5192965865135193,0.5069947242736816,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,8047542
0,0,0.6983840304182509,0.6526772793053546,0.8997148275375366,0.1032320335507392,0.8997148275375366,0.1032320335507392,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,11830618
0,0,0.6852661596958175,0.6497829232995659,0.6313688158988953,0.4273999035358429,0.5183460116386414,0.4992764294147491,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,66789408
0,0,0.7345057034220532,0.6459237819585142,0.8975284695625305,0.0988904982805252,0.5178707242012024,0.500241219997406,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,79524028
0,0,0.6801330798479087,0.7023637240713941,0.6692965626716614,0.5745296478271484,0.5122623443603516,0.4973468482494354,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,67516
0,0,0.6743346007604563,0.6806560540279788,0.6676806211471558,0.7583212852478027,0.5176805853843689,0.4925229251384735,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,94059438
0,0,0.7157794676806084,0.6507477086348288,0.9000950455665588,0.092619389295578,0.891254723072052,0.1196333840489387,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,47596108
0,0,0.7142585551330799,0.6888567293777135,0.8903041481971741,0.0959961414337158,0.5164448618888855,0.5055475234985352,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,83693860
0,0,0.7060836501901141,0.6632899179932465,0.8984790444374084,0.1066087782382965,0.8939163088798523,0.1302460283041,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,9921116
0,0,0.7020912547528517,0.6825856246985046,0.9005703330039978,0.1104679182171821,0.9048478603363036,0.1109503135085105,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,4718980
0,0,0.676425855513308,0.6198745779064159,0.6598859429359436,0.5590931177139282,0.5132129192352295,0.5041003227233887,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,82348662
0,0,0.6780418250950571,0.6324167872648335,0.6205323338508606,0.8200675249099731,0.5147338509559631,0.4925229251384735,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,44912462
0,0,0.648574144486692,0.718282682103232,0.8937262296676636,0.109020747244358,0.5233840346336365,0.5036179423332214,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,73019790
0,0,0.6576996197718631,0.6999517607332368,0.9024714827537536,0.0897250398993492,0.8979087471961975,0.1066087782382965,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,93645150
0,0,0.6664448669201521,0.658465991316932,0.8987642526626587,0.8933912515640259,0.898193895816803,0.8929088115692139,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,8163438
0,0,0.7622623574144487,0.5991316931982634,0.9033269882202148,0.096960924565792,0.9016159772872924,0.1008200719952583,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,63029058
0,0,0.7538973384030419,0.6087795465508924,0.9001901149749756,0.1123974919319152,0.8971482515335083,0.1249397024512291,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,44055384
0,0,0.7214828897338403,0.6507477086348288,0.8928707242012024,0.1133622750639915,0.5181558728218079,0.5050651431083679,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,14841892
0,0,0.7380228136882129,0.6372407139411481,0.8975284695625305,0.0955137461423873,0.8899239301681519,0.1215629503130912,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,62480936
0,0,0.689828897338403,0.6912686927158708,0.3307034075260162,0.8866377472877502,0.5192965865135193,0.4891461730003357,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,33296128
0,0,0.5232889733840305,0.5103714423540762,0.9026615619659424,0.8904968500137329,0.8982889652252197,0.8871201276779175,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,37032132
0,0,0.7356463878326996,0.6449589966232513,0.9007604122161864,0.1336227655410766,0.5152091383934021,0.515195369720459,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,45244708
0,0,0.7178707224334601,0.7144235407621804,0.8955323100090027,0.8982151746749878,0.8860266208648682,0.8847081661224365,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,81475572
0,0,0.6696768060836502,0.6893391220453449,0.7787072062492371,0.1379643082618713,0.5168250799179077,0.502653181552887,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,17238676
0,0,0.679467680608365,0.6357935359382537,0.598669171333313,0.8244090676307678,0.5205323100090027,0.5065122842788696,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,93532072
0,0,0.7124524714828897,0.632899179932465,0.7216730117797852,0.5041003227233887,0.5239543318748474,0.5118186473846436,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,86392370
0,0,0.7781368821292776,0.557163531114327,0.8998098373413086,0.1013024598360061,0.8921102285385132,0.1355523467063903,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,54453826
0,0,0.6704372623574144,0.7327544621321755,0.5499049425125122,0.1944042444229126,0.5260456204414368,0.5123010277748108,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,59866040
0,0,0.6995247148288973,0.6739025566811384,0.9016159772872924,0.1037144213914871,0.5251901149749756,0.5113362073898315,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,35993436
0,0,0.7051330798479087,0.683068017366136,0.8733839988708496,0.1350699514150619,0.8780418038368225,0.1702846139669418,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,9653364
0,0,0.6758555133079848,0.622286541244573,0.6686311364173889,0.5402798056602478,0.5180608034133911,0.5108538269996643,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,57132806
0,0,0.7004752851711027,0.6854799807042933,0.877756655216217,0.1514713019132614,0.8996197581291199,0.111432708799839,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,96763892
0,0,0.6803231939163498,0.6705258080077183,0.5919201374053955,0.3270622193813324,0.5279467701911926,0.4968644380569458,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,48549482
0,0,0.7108365019011407,0.6758321273516642,0.8971482515335083,0.1003376767039299,0.8982889652252197,0.0974433198571205,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,75808146
0,0,0.7756653992395437,0.6184273999035215,0.8761406540870667,0.164495900273323,0.8781368732452393,0.1799324601888656,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,36253624
0,0,0.7079847908745247,0.7631452001929571,0.7092205286026001,0.8601061105728149,0.5225285291671753,0.5176073312759399,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,91305810
0,0,0.661977186311787,0.6985045827303425,0.7011406421661377,0.1278340518474578,0.5209125280380249,0.4930053055286407,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,57985266
0,0,0.7552281368821293,0.6010612638687892,0.8539924025535583,0.2373372018337249,0.5192015171051025,0.5012059807777405,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,73844792
0,0,0.6779467680608365,0.6685962373371924,0.9024714827537536,0.0998552814126014,0.8980988264083862,0.1225277408957481,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,2546056
0,0,0.7411596958174905,0.7226242161119151,0.9002851247787476,0.886155366897583,0.5156844258308411,0.5118186473846436,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,31519466
0,0,0.7322243346007604,0.7313072841292813,0.8450570106506348,0.830197811126709,0.5170152187347412,0.5103714466094971,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,12810626
0,0,0.7128326996197719,0.6362759286058852,0.8967680335044861,0.1070911735296249,0.8986691832542419,0.109020747244358,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,99690550
0,0,0.7330798479087453,0.6406174626145683,0.8961026668548584,0.0988904982805252,0.5180608034133911,0.4963820576667785,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,57931020
0,0,0.6946768060836502,0.6743849493487699,0.8974334597587585,0.0993728935718536,0.8896387815475464,0.1119150966405868,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,49193118
0,0,0.6935361216730038,0.6782440906898215,0.8965779542922974,0.1027496382594108,0.8956273794174194,0.0993728935718536,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,52288368
0,0,0.7202471482889734,0.6415822479498312,0.5238593220710754,0.8099372982978821,0.5220532417297363,0.5137481689453125,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,68503650
0,0,0.7100760456273765,0.6391702846116739,0.7125475406646729,0.1760733276605606,0.5234791040420532,0.512783408164978,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,59041272
0,0,0.6846007604562737,0.6753497346840328,0.6952471137046814,0.885672926902771,0.519011378288269,0.5041003227233887,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,87084670
0,0,0.6814638783269962,0.7023637240713941,0.8948668837547302,0.1080559566617012,0.519011378288269,0.5089242458343506,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,54364388
0,0,0.6949619771863118,0.7173178967679691,0.6193916201591492,0.7250362038612366,0.5239543318748474,0.5132657885551453,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,70289238
0,0,0.7347908745247148,0.6415822479498312,0.8692014813423157,0.1398938745260238,0.8950570225715637,0.1172214224934578,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,40795272
0,0,0.6507604562737642,0.7327544621321755,0.661121666431427,0.4143753051757812,0.8913497924804688,0.1157742440700531,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,55393834
0,0,0.7042775665399239,0.723589001447178,0.7038972973823547,0.8977327346801758,0.5198668837547302,0.4954172670841217,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,56281422
0,0,0.8019961977186312,0.518572117703811,0.9011406898498536,0.1138446703553199,0.5121672749519348,0.5079594850540161,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,85287940
0,0,0.7362167300380228,0.6338639652677279,0.8982889652252197,0.1037144213914871,0.5218631029129028,0.500241219997406,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,16479418
0,0,0.7490494296577946,0.6020260492040521,0.8650189638137817,0.1480945497751236,0.5241444706916809,0.5041003227233887,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,54329936
0,0,0.7057984790874525,0.6589483839845635,0.9039923548698424,0.1085383519530296,0.5188212990760803,0.5156777501106262,256,1.0,0.1,1,linear,1001,128,100,20,392,101,0.9,100,31778230
0,0,0.711787072243346,0.6642547033285094,0.8950570225715637,0.1640135049819946,0.5280418395996094,0.4939700961112976,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,94670594
0,0,0.7114068441064639,0.6517124939700917,0.8369771838188171,0.3323685526847839,0.9015209078788756,0.1123974919319152,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,26218012
0,0,0.7422053231939163,0.648818137964303,0.8971482515335083,0.1070911735296249,0.5192965865135193,0.4949348866939544,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,55278956
0,0,0.7069391634980988,0.673420164013507,0.8442015051841736,0.1133622750639915,0.8966729640960693,0.0955137461423873,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,68255532
0,0,0.6874524714828897,0.6975397973950795,0.538878321647644,0.2054992765188217,0.5175855159759521,0.4968644380569458,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,98648164
0,0,0.7135931558935361,0.718282682103232,0.9011406898498536,0.8962855935096741,0.8965779542922974,0.8909792900085449,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,59584384
0,0,0.7688212927756654,0.7578388808490111,0.9000950455665588,0.8842257857322693,0.5169201493263245,0.5031355619430542,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,40591402
0,0,0.655703422053232,0.6874095513748191,0.8279467225074768,0.3868789374828338,0.8730037808418274,0.2006753534078598,256,1.0,0.1,1,linear,1001,32,100,20,392,101,0.9,100,22920324
0,0,0.746958174904943,0.6237337192474675,0.8967680335044861,0.0959961414337158,0.8961976766586304,0.0984081029891967,256,1.0,0.1,1,linear,1001,256,100,20,392,101,0.9,100,81808920
0,0,0.7006653992395437,0.6637723106608779,0.8995246887207031,0.1066087782382965,0.8963878154754639,0.1259044855833053,256,1.0,0.1,1,linear,1001,16,100,20,392,101,0.9,100,59360240
0,0,0.6845057034220532,0.6927158707187651,0.8736692070960999,0.8697540163993835,0.890779435634613,0.8866377472877502,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,79736264
